9,126,
320,320,320,320,
39,156,315,315,
54,522,522,581,
320,320,
274,274,
54,522,522,478,
54,522,522,478,
54,522,522,478,
39,18,156,135,
65,198,
39,18,522,486,477,
54,186,
299,274,198,182,
22,130,
102,197,
315,315,
582,478,478,
309,309,
157,522,506,508,
309,306,192,192,
69,508,508,508,
80,197,508,508,548,
40,508,508,506,
274,274,
320,320,
40,508,508,506,
246,246,
40,171,
274,274,
80,197,
315,315,
72,157,
40,508,508,506,
38,478,506,506,
113,230,
40,508,508,506,
40,508,508,508,
299,299,
40,508,508,506,
21,138,
246,246,
20,198,
320,320,
182,
40,522,508,548,171,522,508,522,522,508,522,
291,291,
80,197,522,483,508,
274,274,
69,186,508,477,537,
40,522,508,506,
40,508,508,506,
20,486,488,548,
40,522,508,581,
113,230,522,522,581,
299,251,299,251,299,251,299,251,299,251,299,251,
39,316,316,
39,40,540,508,506,
171,
20,522,488,581,
40,157,
171,
40,508,508,506,
126,
309,309,
39,102,219,
315,309,
40,508,508,506,
316,316,
54,472,522,522,
274,274,
12,
69,198,
315,315,
246,246,
274,274,
54,54,522,522,522,198,
81,188,
40,540,508,506,
274,274,
315,297,
315,305,198,
72,274,274,274,274,522,540,508,
72,274,274,522,540,508,
63,198,
309,309,
101,198,
86,134,
81,81,
54,171,
40,508,508,506,
315,315,
315,315,
81,315,315,315,315,
80,197,
171,
477,478,478,
171,522,548,522,315,315,
320,320,
54,189,
18,192,
320,320,
39,80,197,
320,320,
315,315,
72,157,522,522,508,
40,508,508,506,
40,540,508,506,
320,320,
315,309,
39,18,198,
40,508,508,506,
156,157,522,506,508,315,315,315,315,
81,
106,223,
320,320,
86,
17,182,
171,
86,
39,54,522,522,522,
9,171,
40,508,508,506,
80,197,522,488,548,
171,
80,197,
40,171,
320,320,
86,198,
40,540,508,506,
522,478,478,
54,
315,315,
315,315,
54,171,
315,315,
54,522,522,508,315,315,
80,197,
54,522,522,522,320,320,
320,320,
315,315,
54,54,
309,309,309,309,
72,
81,
307,307,
20,522,488,477,
54,198,
54,171,
40,508,508,581,315,309,
86,
274,274,132,537,508,483,274,274,483,508,508,
80,197,
40,157,
40,171,
307,307,
40,483,508,506,
315,315,
54,171,
40,315,299,192,
307,307,
135,
315,315,
39,102,156,219,
80,197,
72,186,522,508,508,198,
81,
315,315,
69,274,274,299,274,182,198,182,
274,274,
274,274,
40,508,537,506,315,274,198,198,
9,126,
299,299,
54,508,522,548,
320,320,320,320,
54,522,522,477,
315,297,
320,320,
320,320,
39,316,316,
54,171,
316,316,
38,478,506,506,
80,197,
299,299,
20,522,488,522,
40,510,508,506,
20,522,488,522,
315,315,
39,75,
65,198,
320,320,
80,197,
39,68,185,
75,198,
75,75,
54,171,
316,316,
42,
54,189,
315,315,
34,34,198,198,
80,156,197,
75,75,
299,299,
309,309,
65,
320,320,
54,171,
315,306,198,
315,315,
72,522,540,508,
72,522,540,508,
299,299,
65,
315,315,
54,
54,
54,171,522,478,478,
54,171,522,478,478,
69,522,508,540,315,315,198,
246,246,
40,540,508,506,
75,
80,197,
80,197,522,472,548,315,315,
320,320,
69,274,274,508,537,508,274,274,299,299,299,299,
54,198,
39,18,522,486,548,
320,320,
86,86,
203,
203,
320,320,
320,320,
81,198,
54,198,315,315,582,478,478,
18,135,
274,274,
80,197,522,508,548,198,
54,198,
57,
18,135,
54,522,522,548,
15,508,537,581,198,
54,171,
157,508,506,508,
320,320,
40,522,508,506,
299,299,
54,171,
113,230,
315,315,
246,246,
309,309,
72,81,198,315,315,
171,
315,315,
315,315,
315,315,
315,315,
39,18,316,316,486,486,581,
75,315,309,198,
54,171,
299,299,
69,522,488,516,
274,274,
81,192,
40,157,
54,198,
315,315,
54,126,
54,508,522,486,
315,315,315,315,
315,315,
